TP-LINK_5958 1.2580645;TP-LINK_3625 1.3548387;TP-LINK_E7D2 1.4193548;TP-LINK_35EB 1.0000000;Four-Faith-3 1.4193548;Four-Faith-2 1.3870968;TP-LINK_3051 1.3225806;
TP-LINK_3051 1.3437500;Four-Faith-2 1.2812500;Four-Faith-3 1.3437500;TP-LINK_5958 1.1875000;TP-LINK_E7D2 1.3750000;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.3437500;
TP-LINK_3625 1.3437500;TP-LINK_3051 1.3125000;Four-Faith-2 1.2812500;TP-LINK_35EB 1.0000000;TP-LINK_E7D2 1.3437500;TP-LINK_5958 1.2187500;Four-Faith-3 1.3750000;
TP-LINK_3051 1.3437500;TP-LINK_E7D2 1.3125000;Four-Faith-2 1.3437500;Four-Faith-3 1.3437500;TP-LINK_5958 1.2187500;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.2187500;
TP-LINK_5958 1.2580645;TP-LINK_35EB 1.0000000;TP-LINK_E7D2 1.3870968;Four-Faith-3 1.3870968;TP-LINK_3051 1.3548387;TP-LINK_3625 1.3870968;Four-Faith-2 1.2903226;
Four-Faith-2 1.2258065;TP-LINK_3051 1.3870968;TP-LINK_E7D2 1.3225806;Four-Faith-3 1.4516129;TP-LINK_5958 1.2258065;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.3870968;
TP-LINK_E7D2 1.3548387;TP-LINK_3051 1.3870968;TP-LINK_3625 1.3548387;Four-Faith-2 1.3870968;TP-LINK_5958 1.1935484;TP-LINK_35EB 1.0000000;Four-Faith-3 1.4838710;
TP-LINK_3625 1.3030303;TP-LINK_5958 1.1212121;TP-LINK_E7D2 1.2424242;Four-Faith-2 1.2727273;TP-LINK_35EB 1.0000000;Four-Faith-3 1.3636364;TP-LINK_3051 1.2727273;
TP-LINK_E7D2 1.3225806;Four-Faith-3 1.3870968;TP-LINK_35EB 1.0000000;Four-Faith-2 1.1935484;TP-LINK_5958 1.1935484;TP-LINK_3051 1.3870968;TP-LINK_3625 1.2580645;
TP-LINK_5958 1.2758621;TP-LINK_3051 1.4482759;Four-Faith-3 1.4827586;Four-Faith-2 1.3448276;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.5172414;TP-LINK_E7D2 1.4827586;
TP-LINK_5958 1.1562500;TP-LINK_3625 1.3437500;TP-LINK_35EB 1.0000000;TP-LINK_3051 1.3125000;TP-LINK_E7D2 1.4375000;Four-Faith-3 1.3125000;Four-Faith-2 1.2812500;
TP-LINK_5958 1.1794872;Four-Faith-3 1.0512821;Four-Faith-2 1.1025641;TP-LINK_3625 1.2820513;TP-LINK_35EB 1.0000000;TP-LINK_3051 1.1794872;TP-LINK_E7D2 1.1794872;
TP-LINK_3625 1.0750000;Four-Faith-3 1.0250000;TP-LINK_E7D2 1.3000000;Four-Faith-2 1.0750000;TP-LINK_5958 1.0250000;TP-LINK_3051 1.1250000;TP-LINK_35EB 1.0000000;
TP-LINK_E7D2 1.3243243;TP-LINK_35EB 1.0000000;TP-LINK_3051 1.1621622;TP-LINK_5958 1.1891892;TP-LINK_3625 1.2162162;Four-Faith-3 1.1081081;Four-Faith-2 1.1081081;
TP-LINK_3051 1.0526316;TP-LINK_E7D2 1.2894737;Four-Faith-3 1.0789474;TP-LINK_5958 1.1842105;TP-LINK_3625 1.1315789;Four-Faith-2 1.0789474;TP-LINK_35EB 1.0000000;
TP-LINK_E7D2 1.2105263;Four-Faith-3 1.0789474;TP-LINK_3625 1.1052632;Four-Faith-2 1.0000000;TP-LINK_5958 1.1315789;TP-LINK_35EB 1.0263158;TP-LINK_3051 1.1315789;
TP-LINK_5958 1.1081081;TP-LINK_3051 1.1621622;TP-LINK_3625 1.2702703;Four-Faith-3 1.1081081;TP-LINK_E7D2 1.3513514;TP-LINK_35EB 1.0000000;Four-Faith-2 1.1621622;
TP-LINK_E7D2 1.1951220;TP-LINK_3051 1.0731707;Four-Faith-2 1.0243902;Four-Faith-3 1.0000000;TP-LINK_35EB 1.0000000;TP-LINK_5958 1.0487805;TP-LINK_3625 1.1707317;
Four-Faith-2 1.0731707;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.1463415;Four-Faith-3 1.0243902;TP-LINK_5958 1.0243902;TP-LINK_3051 1.1219512;TP-LINK_E7D2 1.2926829;
TP-LINK_E7D2 1.2250000;TP-LINK_35EB 1.0000000;TP-LINK_5958 1.1000000;TP-LINK_3051 1.1000000;TP-LINK_3625 1.1750000;Four-Faith-2 1.0750000;Four-Faith-3 1.0500000;
TP-LINK_E7D2 1.3783784;TP-LINK_3625 1.1621622;Four-Faith-2 1.1621622;Four-Faith-3 1.0000000;TP-LINK_35EB 1.0540541;TP-LINK_3051 1.2162162;TP-LINK_5958 1.1621622;
TP-LINK_E7D2 1.1794872;Four-Faith-3 1.0512821;TP-LINK_3051 1.0769231;TP-LINK_3625 1.1025641;Four-Faith-2 1.1538462;TP-LINK_35EB 1.0512821;TP-LINK_5958 1.0000000;
Four-Faith-3 1.0769231;Four-Faith-2 1.0512821;TP-LINK_3051 1.1282051;TP-LINK_3625 1.0769231;TP-LINK_E7D2 1.3333333;TP-LINK_5958 1.0000000;TP-LINK_35EB 1.0256410;
TP-LINK_E7D2 1.3589744;TP-LINK_5958 1.0256410;TP-LINK_3051 1.1025641;Four-Faith-2 1.0000000;TP-LINK_35EB 1.0256410;Four-Faith-3 1.0000000;TP-LINK_3625 1.0512821;
Four-Faith-2 1.1025641;Four-Faith-3 1.0256410;TP-LINK_3625 1.1025641;TP-LINK_E7D2 1.3333333;TP-LINK_35EB 1.0512821;TP-LINK_5958 1.0000000;TP-LINK_3051 1.1025641;
Four-Faith-2 1.1315789;Four-Faith-3 1.0263158;TP-LINK_3051 1.1578947;TP-LINK_E7D2 1.3947368;TP-LINK_35EB 1.0263158;TP-LINK_5958 1.0000000;TP-LINK_3625 1.1842105;
Four-Faith-3 1.0000000;TP-LINK_E7D2 1.3589744;TP-LINK_3051 1.1538462;Four-Faith-2 1.1025641;TP-LINK_3625 1.2051282;TP-LINK_5958 1.0000000;TP-LINK_35EB 1.0512821;
Four-Faith-3 1.0526316;TP-LINK_35EB 1.0000000;TP-LINK_5958 1.0263158;TP-LINK_3051 1.1578947;Four-Faith-2 1.1315789;TP-LINK_E7D2 1.3947368;TP-LINK_3625 1.1842105;
TP-LINK_5958 1.0000000;TP-LINK_3625 1.1500000;Four-Faith-3 1.0250000;TP-LINK_3051 1.1000000;TP-LINK_E7D2 1.3250000;TP-LINK_35EB 1.0000000;Four-Faith-2 1.0500000;
TP-LINK_3625 1.1282051;TP-LINK_5958 1.0256410;Four-Faith-2 1.0769231;TP-LINK_E7D2 1.3846154;TP-LINK_3051 1.1025641;Four-Faith-3 1.0000000;TP-LINK_35EB 1.0256410;
TP-LINK_3051 1.1315789;TP-LINK_35EB 1.0526316;Four-Faith-3 1.0263158;TP-LINK_3625 1.2105263;Four-Faith-2 1.1315789;TP-LINK_5958 1.0000000;TP-LINK_E7D2 1.3157895;
TP-LINK_35EB 1.0256410;TP-LINK_5958 1.0256410;Four-Faith-2 1.0769231;TP-LINK_3625 1.1282051;Four-Faith-3 1.0512821;TP-LINK_3051 1.0000000;TP-LINK_E7D2 1.3076923;
TP-LINK_5958 1.0000000;TP-LINK_3625 1.0526316;TP-LINK_35EB 1.0526316;Four-Faith-2 1.0789474;TP-LINK_3051 1.1315789;TP-LINK_E7D2 1.3947368;Four-Faith-3 1.0789474;
Four-Faith-3 1.0000000;TP-LINK_E7D2 1.3333333;Four-Faith-2 1.1025641;TP-LINK_35EB 1.0000000;TP-LINK_3051 1.1282051;TP-LINK_3625 1.1794872;TP-LINK_5958 1.0256410;
Four-Faith-2 1.1052632;Four-Faith-3 1.0000000;TP-LINK_35EB 1.0263158;TP-LINK_3625 1.2368421;TP-LINK_3051 1.1315789;TP-LINK_5958 1.0000000;TP-LINK_E7D2 1.4210526;
TP-LINK_3051 1.0769231;Four-Faith-3 1.0000000;TP-LINK_35EB 1.0256410;TP-LINK_5958 1.0000000;TP-LINK_E7D2 1.3076923;Four-Faith-2 1.0769231;TP-LINK_3625 1.1025641;
Four-Faith-2 1.1351351;TP-LINK_5958 1.0810811;TP-LINK_3051 1.1621622;TP-LINK_3625 1.1621622;TP-LINK_35EB 1.0000000;Four-Faith-3 1.0810811;TP-LINK_E7D2 1.3243243;
TP-LINK_5958 1.0256410;TP-LINK_3051 1.1282051;TP-LINK_3625 1.1538462;Four-Faith-2 1.0769231;TP-LINK_35EB 1.0000000;Four-Faith-3 1.0000000;TP-LINK_E7D2 1.3333333;
TP-LINK_35EB 1.0526316;TP-LINK_E7D2 1.3421053;Four-Faith-3 1.0526316;TP-LINK_5958 1.0000000;TP-LINK_3051 1.1578947;TP-LINK_3625 1.1578947;Four-Faith-2 1.1052632;
Four-Faith-2 1.0769231;TP-LINK_5958 1.0256410;TP-LINK_E7D2 1.3076923;TP-LINK_35EB 1.0256410;Four-Faith-3 1.0000000;TP-LINK_3051 1.1025641;TP-LINK_3625 1.1282051;
TP-LINK_E7D2 1.3076923;TP-LINK_3625 1.1025641;Four-Faith-2 1.1025641;TP-LINK_35EB 1.0000000;TP-LINK_5958 1.0000000;Four-Faith-3 1.0256410;TP-LINK_3051 1.0256410;
TP-LINK_5958 1.0000000;TP-LINK_35EB 1.0526316;TP-LINK_E7D2 1.3684211;Four-Faith-2 1.0263158;TP-LINK_3051 1.1315789;TP-LINK_3625 1.1842105;Four-Faith-3 1.0526316;
TP-LINK_35EB 1.0810811;TP-LINK_3625 1.1891892;Four-Faith-3 1.0810811;TP-LINK_5958 1.0000000;TP-LINK_E7D2 1.4324324;TP-LINK_3051 1.1621622;Four-Faith-2 1.1351351;
Four-Faith-3 1.0000000;TP-LINK_3051 1.0750000;TP-LINK_E7D2 1.3000000;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.0750000;TP-LINK_5958 1.0000000;Four-Faith-2 1.0500000;
Four-Faith-2 1.0750000;TP-LINK_3051 1.1000000;TP-LINK_3625 1.1500000;TP-LINK_E7D2 1.3250000;Four-Faith-3 1.0250000;TP-LINK_5958 1.0000000;TP-LINK_35EB 1.0250000;
TP-LINK_35EB 1.0000000;Four-Faith-3 1.0512821;TP-LINK_E7D2 1.3076923;Four-Faith-2 1.0769231;TP-LINK_3625 1.1794872;TP-LINK_3051 1.1025641;TP-LINK_5958 1.0256410;
TP-LINK_E7D2 1.3684211;TP-LINK_35EB 1.0526316;Four-Faith-3 1.0789474;Four-Faith-2 1.1052632;TP-LINK_5958 1.0000000;TP-LINK_3051 1.1052632;TP-LINK_3625 1.1315789;
TP-LINK_35EB 1.0256410;TP-LINK_5958 1.0256410;TP-LINK_E7D2 1.3076923;TP-LINK_3625 1.1025641;Four-Faith-2 1.0769231;Four-Faith-3 1.0000000;TP-LINK_3051 1.1282051;
TP-LINK_3625 1.1538462;TP-LINK_E7D2 1.3333333;Four-Faith-2 1.1025641;TP-LINK_35EB 1.0000000;TP-LINK_3051 1.0256410;Four-Faith-3 1.0000000;TP-LINK_5958 1.0512821;
TP-LINK_3625 1.2162162;TP-LINK_5958 1.1351351;Four-Faith-3 1.0000000;TP-LINK_35EB 1.1081081;TP-LINK_3051 1.1621622;TP-LINK_E7D2 1.4324324;Four-Faith-2 1.1351351;
TP-LINK_3051 1.1025641;TP-LINK_E7D2 1.3333333;Four-Faith-2 1.0769231;TP-LINK_5958 1.0256410;TP-LINK_3625 1.1538462;TP-LINK_35EB 1.0000000;Four-Faith-3 1.0256410;
TP-LINK_5958 1.1052632;TP-LINK_3625 1.1315789;Four-Faith-3 1.0263158;TP-LINK_35EB 1.0000000;TP-LINK_3051 1.1052632;TP-LINK_E7D2 1.3684211;Four-Faith-2 1.1315789;
TP-LINK_3625 1.1250000;TP-LINK_3051 1.0500000;TP-LINK_E7D2 1.2750000;Four-Faith-3 1.0000000;Four-Faith-2 1.0250000;TP-LINK_5958 1.0000000;TP-LINK_35EB 1.0000000;
TP-LINK_E7D2 1.3076923;TP-LINK_3625 1.1282051;TP-LINK_35EB 1.0000000;TP-LINK_5958 1.0256410;Four-Faith-3 1.0000000;TP-LINK_3051 1.1025641;Four-Faith-2 1.1025641;
Four-Faith-2 1.0769231;TP-LINK_5958 1.0769231;TP-LINK_3625 1.1025641;TP-LINK_E7D2 1.3589744;Four-Faith-3 1.0000000;TP-LINK_3051 1.1538462;TP-LINK_35EB 1.0512821;
TP-LINK_5958 1.0000000;TP-LINK_3625 1.1025641;Four-Faith-2 1.0769231;Four-Faith-3 1.0256410;TP-LINK_35EB 1.0256410;TP-LINK_3051 1.1025641;TP-LINK_E7D2 1.3589744;
TP-LINK_5958 1.1052632;TP-LINK_3051 1.1052632;Four-Faith-2 1.0263158;Four-Faith-3 1.0000000;TP-LINK_E7D2 1.3684211;TP-LINK_3625 1.2105263;TP-LINK_35EB 1.0526316;
TP-LINK_E7D2 1.2564103;TP-LINK_5958 1.0000000;Four-Faith-2 1.0769231;Four-Faith-3 1.0256410;TP-LINK_3625 1.1794872;TP-LINK_35EB 1.0000000;TP-LINK_3051 1.1025641;
TP-LINK_3051 1.1315789;TP-LINK_35EB 1.0526316;TP-LINK_E7D2 1.3947368;Four-Faith-3 1.0000000;TP-LINK_3625 1.1315789;Four-Faith-2 1.1052632;TP-LINK_5958 1.0526316;
TP-LINK_E7D2 1.3333333;TP-LINK_35EB 1.0256410;Four-Faith-2 1.0000000;TP-LINK_3625 1.1282051;Four-Faith-3 1.0769231;TP-LINK_5958 1.0512821;TP-LINK_3051 1.1025641;
TP-LINK_E7D2 1.3000000;TP-LINK_5958 1.0250000;Four-Faith-3 1.0250000;Four-Faith-2 1.0500000;TP-LINK_3051 1.1000000;TP-LINK_3625 1.1000000;TP-LINK_35EB 1.0000000;
TP-LINK_3051 1.1025641;TP-LINK_3625 1.1282051;TP-LINK_5958 1.0000000;TP-LINK_E7D2 1.3333333;Four-Faith-2 1.0769231;TP-LINK_35EB 1.0512821;Four-Faith-3 1.0256410;
TP-LINK_3051 1.1025641;TP-LINK_35EB 1.0512821;TP-LINK_E7D2 1.3333333;Four-Faith-2 1.0769231;TP-LINK_5958 1.0000000;Four-Faith-3 1.0000000;TP-LINK_3625 1.1025641;
TP-LINK_E7D2 1.3589744;TP-LINK_5958 1.0000000;TP-LINK_3051 1.1025641;TP-LINK_35EB 1.0000000;Four-Faith-3 1.0000000;TP-LINK_3625 1.1794872;Four-Faith-2 1.0769231;
TP-LINK_35EB 1.0000000;TP-LINK_3051 1.0256410;TP-LINK_5958 1.0769231;Four-Faith-2 1.0769231;Four-Faith-3 1.0512821;TP-LINK_3625 1.1794872;TP-LINK_E7D2 1.3076923;
Four-Faith-3 1.0263158;TP-LINK_5958 1.0526316;TP-LINK_3625 1.1315789;TP-LINK_3051 1.1315789;TP-LINK_35EB 1.0000000;Four-Faith-2 1.0789474;TP-LINK_E7D2 1.2105263;
Four-Faith-2 1.0000000;Four-Faith-3 1.0512821;TP-LINK_3051 1.1025641;TP-LINK_3625 1.1538462;TP-LINK_5958 1.0256410;TP-LINK_E7D2 1.3333333;TP-LINK_35EB 1.0000000;
TP-LINK_5958 1.0000000;TP-LINK_3051 1.1025641;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.2307692;TP-LINK_E7D2 1.3333333;Four-Faith-2 1.1025641;Four-Faith-3 1.0256410;
TP-LINK_5958 1.0512821;Four-Faith-3 1.0256410;TP-LINK_3051 1.1282051;TP-LINK_3625 1.1025641;Four-Faith-2 1.0769231;TP-LINK_E7D2 1.2051282;TP-LINK_35EB 1.0000000;
Four-Faith-2 1.1351351;TP-LINK_35EB 1.0000000;Four-Faith-3 1.1081081;TP-LINK_5958 1.1081081;TP-LINK_3625 1.2702703;TP-LINK_3051 1.1891892;TP-LINK_E7D2 1.3243243;
TP-LINK_E7D2 1.3333333;Four-Faith-2 1.0769231;TP-LINK_3051 1.1025641;TP-LINK_35EB 1.0256410;Four-Faith-3 1.0000000;TP-LINK_5958 1.0512821;TP-LINK_3625 1.2051282;
Four-Faith-2 1.0512821;TP-LINK_35EB 1.0000000;TP-LINK_3051 1.1282051;TP-LINK_3625 1.1538462;Four-Faith-3 1.0000000;TP-LINK_5958 1.0000000;TP-LINK_E7D2 1.2564103;
TP-LINK_E7D2 1.2564103;TP-LINK_5958 1.0000000;TP-LINK_3625 1.1794872;Four-Faith-2 1.0769231;TP-LINK_3051 1.1025641;Four-Faith-3 1.0000000;TP-LINK_35EB 1.0000000;
Four-Faith-2 1.1621622;TP-LINK_E7D2 1.2972973;Four-Faith-3 1.0810811;TP-LINK_5958 1.0000000;TP-LINK_3625 1.2702703;TP-LINK_3051 1.1081081;TP-LINK_35EB 1.0540541;
TP-LINK_35EB 1.0000000;Four-Faith-3 1.1081081;TP-LINK_3051 1.1621622;Four-Faith-2 1.1081081;TP-LINK_5958 1.0810811;TP-LINK_3625 1.1621622;TP-LINK_E7D2 1.3243243;
Four-Faith-2 1.1052632;TP-LINK_35EB 1.0263158;TP-LINK_5958 1.0000000;Four-Faith-3 1.0789474;TP-LINK_3051 1.0789474;TP-LINK_3625 1.1315789;TP-LINK_E7D2 1.3157895;
TP-LINK_35EB 1.0000000;TP-LINK_3051 1.1052632;TP-LINK_3625 1.1842105;Four-Faith-2 1.1052632;TP-LINK_5958 1.0526316;TP-LINK_E7D2 1.2894737;Four-Faith-3 1.0789474;
TP-LINK_5958 1.0810811;TP-LINK_3051 1.1621622;TP-LINK_3625 1.0810811;Four-Faith-2 1.1351351;TP-LINK_E7D2 1.3513514;TP-LINK_35EB 1.0000000;Four-Faith-3 1.0810811;
TP-LINK_3625 1.2162162;TP-LINK_5958 1.0540541;TP-LINK_3051 1.1351351;Four-Faith-3 1.1081081;Four-Faith-2 1.0810811;TP-LINK_35EB 1.0000000;TP-LINK_E7D2 1.3783784;
TP-LINK_E7D2 1.3243243;TP-LINK_3625 1.0810811;TP-LINK_3051 1.2162162;Four-Faith-3 1.0540541;TP-LINK_5958 1.1891892;Four-Faith-2 1.1621622;TP-LINK_35EB 1.0000000;
TP-LINK_E7D2 1.2307692;Four-Faith-2 1.0512821;Four-Faith-3 1.0512821;TP-LINK_35EB 1.0000000;TP-LINK_3051 1.1025641;TP-LINK_3625 1.1025641;TP-LINK_5958 1.0512821;
TP-LINK_3625 1.1621622;TP-LINK_E7D2 1.2702703;TP-LINK_5958 1.1891892;TP-LINK_35EB 1.0000000;Four-Faith-2 1.1351351;Four-Faith-3 1.1621622;TP-LINK_3051 1.1621622;
Four-Faith-2 1.1282051;TP-LINK_35EB 1.0000000;Four-Faith-3 1.0512821;TP-LINK_3051 1.1025641;TP-LINK_E7D2 1.1794872;TP-LINK_5958 1.1025641;TP-LINK_3625 1.1538462;
Four-Faith-2 1.1621622;TP-LINK_3625 1.4864865;TP-LINK_5958 1.0000000;TP-LINK_3051 1.1621622;TP-LINK_35EB 1.0540541;TP-LINK_E7D2 1.3783784;Four-Faith-3 1.0000000;
TP-LINK_3051 1.1315789;TP-LINK_35EB 1.0789474;TP-LINK_5958 1.0000000;TP-LINK_3625 1.1315789;TP-LINK_E7D2 1.3947368;Four-Faith-3 1.0000000;Four-Faith-2 1.1052632;
TP-LINK_3051 1.0769231;Four-Faith-2 1.0769231;TP-LINK_E7D2 1.3333333;TP-LINK_5958 1.0256410;TP-LINK_3625 1.1025641;Four-Faith-3 1.0000000;TP-LINK_35EB 1.0256410;
TP-LINK_3051 1.1315789;TP-LINK_3625 1.1842105;Four-Faith-3 1.0263158;TP-LINK_5958 1.0000000;TP-LINK_E7D2 1.3684211;TP-LINK_35EB 1.0526316;Four-Faith-2 1.1052632;
TP-LINK_3051 1.1315789;Four-Faith-3 1.0263158;TP-LINK_5958 1.0263158;TP-LINK_E7D2 1.3947368;TP-LINK_3625 1.1052632;Four-Faith-2 1.1052632;TP-LINK_35EB 1.0000000;
TP-LINK_3051 1.0789474;Four-Faith-3 1.0526316;TP-LINK_3625 1.1315789;Four-Faith-2 1.1052632;TP-LINK_5958 1.0789474;TP-LINK_E7D2 1.3421053;TP-LINK_35EB 1.0000000;
Four-Faith-3 1.0526316;TP-LINK_3625 1.1315789;TP-LINK_3051 1.1578947;TP-LINK_35EB 1.0000000;TP-LINK_5958 1.0263158;TP-LINK_E7D2 1.3421053;Four-Faith-2 1.1052632;
TP-LINK_3051 1.0512821;TP-LINK_E7D2 1.2564103;TP-LINK_3625 1.1025641;Four-Faith-2 1.0000000;Four-Faith-3 1.0256410;TP-LINK_5958 1.0769231;TP-LINK_35EB 1.0256410;
TP-LINK_35EB 1.0000000;TP-LINK_E7D2 1.2820513;TP-LINK_5958 1.0512821;TP-LINK_3051 1.1025641;Four-Faith-2 1.0256410;TP-LINK_3625 1.0512821;Four-Faith-3 1.0256410;
TP-LINK_3051 1.1025641;TP-LINK_3625 1.1282051;TP-LINK_E7D2 1.3076923;Four-Faith-3 1.0256410;Four-Faith-2 1.0769231;TP-LINK_35EB 1.0000000;TP-LINK_5958 1.0000000;
TP-LINK_3051 1.1351351;TP-LINK_E7D2 1.4324324;TP-LINK_35EB 1.0540541;Four-Faith-2 1.0540541;TP-LINK_3625 1.2432432;Four-Faith-3 1.0000000;TP-LINK_5958 1.1081081;
TP-LINK_5958 1.0526316;TP-LINK_E7D2 1.3684211;TP-LINK_35EB 1.0263158;TP-LINK_3051 1.1578947;Four-Faith-3 1.0000000;TP-LINK_3625 1.1578947;Four-Faith-2 1.1052632;
TP-LINK_E7D2 1.2051282;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.1794872;TP-LINK_5958 1.0256410;Four-Faith-2 1.1025641;Four-Faith-3 1.0000000;TP-LINK_3051 1.0769231;
TP-LINK_E7D2 1.3589744;Four-Faith-3 1.0000000;TP-LINK_5958 1.0000000;TP-LINK_3051 1.1025641;TP-LINK_3625 1.1538462;Four-Faith-2 1.0000000;TP-LINK_35EB 1.0000000;
TP-LINK_3051 1.0250000;TP-LINK_3625 1.1250000;Four-Faith-2 1.1000000;TP-LINK_5958 1.0250000;TP-LINK_E7D2 1.3250000;TP-LINK_35EB 1.0000000;Four-Faith-3 1.0000000;
TP-LINK_3625 1.1000000;TP-LINK_3051 1.0750000;TP-LINK_35EB 1.0250000;TP-LINK_E7D2 1.2750000;Four-Faith-3 1.0250000;Four-Faith-2 1.0500000;TP-LINK_5958 1.0000000;
TP-LINK_5958 1.0000000;TP-LINK_3625 1.1000000;TP-LINK_3051 1.0500000;TP-LINK_35EB 1.0250000;TP-LINK_E7D2 1.3000000;Four-Faith-2 1.0250000;Four-Faith-3 1.0250000;
TP-LINK_3051 1.0789474;Four-Faith-3 1.0000000;TP-LINK_3625 1.1315789;TP-LINK_E7D2 1.3421053;Four-Faith-2 1.1315789;TP-LINK_5958 1.0000000;TP-LINK_35EB 1.0526316;
TP-LINK_3051 1.0750000;TP-LINK_35EB 1.0250000;TP-LINK_E7D2 1.2750000;TP-LINK_5958 1.0000000;Four-Faith-2 1.0750000;TP-LINK_3625 1.0500000;Four-Faith-3 1.0000000;
Four-Faith-2 1.1025641;TP-LINK_5958 1.0000000;TP-LINK_3625 1.1025641;Four-Faith-3 1.0512821;TP-LINK_E7D2 1.3589744;TP-LINK_3051 1.0512821;TP-LINK_35EB 1.0000000;
TP-LINK_3051 1.1282051;TP-LINK_35EB 1.0256410;TP-LINK_3625 1.0512821;TP-LINK_E7D2 1.2820513;TP-LINK_5958 1.0512821;Four-Faith-3 1.0000000;Four-Faith-2 1.1538462;
TP-LINK_5958 1.0000000;TP-LINK_E7D2 1.3076923;Four-Faith-2 1.0512821;Four-Faith-3 1.0512821;TP-LINK_3051 1.0512821;TP-LINK_3625 1.1282051;TP-LINK_35EB 1.0256410;
TP-LINK_3625 1.1794872;Four-Faith-3 1.0512821;Four-Faith-2 1.0512821;TP-LINK_35EB 1.0256410;TP-LINK_5958 1.0000000;TP-LINK_3051 1.1025641;TP-LINK_E7D2 1.3333333;
TP-LINK_3051 1.1025641;Four-Faith-2 1.0769231;TP-LINK_5958 1.0256410;TP-LINK_E7D2 1.3076923;TP-LINK_35EB 1.0512821;Four-Faith-3 1.0000000;TP-LINK_3625 1.1025641;
TP-LINK_3625 1.2432432;Four-Faith-3 1.0810811;TP-LINK_5958 1.0000000;TP-LINK_35EB 1.0810811;TP-LINK_3051 1.1891892;TP-LINK_E7D2 1.4594595;Four-Faith-2 1.1351351;
TP-LINK_5958 1.0000000;Four-Faith-2 1.1052632;TP-LINK_E7D2 1.3421053;TP-LINK_3625 1.1578947;TP-LINK_35EB 1.0263158;Four-Faith-3 1.0263158;TP-LINK_3051 1.1578947;
TP-LINK_3625 1.1578947;TP-LINK_35EB 1.0263158;TP-LINK_3051 1.1578947;Four-Faith-2 1.1052632;TP-LINK_5958 1.0000000;Four-Faith-3 1.0263158;TP-LINK_E7D2 1.3421053;
Four-Faith-2 1.3548387;TP-LINK_3625 1.3548387;TP-LINK_5958 1.2580645;TP-LINK_3051 1.3870968;TP-LINK_E7D2 1.5161290;TP-LINK_35EB 1.0000000;Four-Faith-3 1.3225806;
TP-LINK_E7D2 1.2857143;TP-LINK_3051 1.2000000;Four-Faith-2 1.2285714;TP-LINK_5958 1.2000000;Four-Faith-3 1.1428571;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.2571429;
TP-LINK_3051 1.2000000;TP-LINK_3625 1.2571429;Four-Faith-3 1.1428571;TP-LINK_E7D2 1.2857143;TP-LINK_35EB 1.0000000;Four-Faith-2 1.2285714;TP-LINK_5958 1.2000000;
TP-LINK_5958 1.2000000;TP-LINK_3051 1.2000000;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.2571429;TP-LINK_E7D2 1.2857143;Four-Faith-3 1.1428571;Four-Faith-2 1.2285714;
TP-LINK_5958 1.2000000;TP-LINK_3625 1.2571429;Four-Faith-2 1.2285714;Four-Faith-3 1.1428571;TP-LINK_3051 1.2000000;TP-LINK_35EB 1.0000000;TP-LINK_E7D2 1.2857143;
TP-LINK_E7D2 1.5312500;TP-LINK_35EB 1.0000000;TP-LINK_5958 1.2187500;TP-LINK_3051 1.3125000;Four-Faith-2 1.2500000;Four-Faith-3 1.2500000;TP-LINK_3625 1.4062500;
Four-Faith-2 1.1714286;TP-LINK_3625 1.2571429;TP-LINK_35EB 1.0000000;TP-LINK_5958 1.1142857;TP-LINK_E7D2 1.3714286;TP-LINK_3051 1.2000000;Four-Faith-3 1.1142857;
TP-LINK_3051 1.1666667;TP-LINK_3625 1.2222222;TP-LINK_5958 1.0833333;TP-LINK_35EB 1.0000000;TP-LINK_E7D2 1.3333333;Four-Faith-2 1.1944444;Four-Faith-3 1.1388889;
TP-LINK_E7D2 1.3611111;TP-LINK_3051 1.1666667;TP-LINK_5958 1.0833333;TP-LINK_35EB 1.0000000;TP-LINK_3625 1.1944444;Four-Faith-3 1.1388889;Four-Faith-2 1.1944444;
TP-LINK_3625 1.1621622;Four-Faith-3 1.0810811;Four-Faith-2 1.1081081;TP-LINK_35EB 1.0000000;TP-LINK_5958 1.0810811;TP-LINK_3051 1.1621622;TP-LINK_E7D2 1.2972973;
TP-LINK_5958 1.0540541;TP-LINK_35EB 1.0000000;TP-LINK_E7D2 1.2972973;Four-Faith-3 1.0540541;Four-Faith-2 1.1081081;TP-LINK_3051 1.1081081;TP-LINK_3625 1.1891892;
Four-Faith-3 1.1428571;TP-LINK_3625 1.2285714;Four-Faith-2 1.2285714;TP-LINK_E7D2 1.3428571;TP-LINK_5958 1.1142857;TP-LINK_3051 1.2285714;TP-LINK_35EB 1.0000000;
